Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 2;shock_std;Comment;Effect;Method
INFS10000325;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02214 15/03/2034;-11000000.0;0.0507209230720834;22273.336056899687;;8.960782518086573;-34.452701193080216;-194.67400639385613;0.0;0.0;-9504.502815998188;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-9733.700319692807;RateDelta1bp × shock_bps
INFS10000325;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02214 15/03/2034;-11000000.0;0.0507209230720834;22273.336056899687;;8.960782518086573;-34.452701193080216;-194.67400639385613;0.0;0.0;-9504.502815998188;CEP;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-380180.11263992754;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000344;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.024 15/05/2044;-13800000.0;0.1411637840169015;94878.81780217082;;19.112735784104302;-970.0206906229864;-1156.9909872139915;0.0;0.0;-24039.00508117867;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-57849.54936069957;RateDelta1bp × shock_bps
INFS10000344;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.024 15/05/2044;-13800000.0;0.1411637840169015;94878.81780217082;;19.112735784104302;-970.0206906229864;-1156.9909872139915;0.0;0.0;-24039.00508117867;CEP;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-961560.2032471469;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000342;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02404 15/05/2044;-13800000.0;0.1435805278376111;104734.17940250854;;19.111898331769602;-1003.518784012045;-1176.7988355119064;0.0;0.0;-24039.00508117867;JPMSE;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-58839.94177559532;RateDelta1bp × shock_bps
INFS10000342;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02404 15/05/2044;-13800000.0;0.1435805278376111;104734.17940250854;;19.111898331769602;-1003.518784012045;-1176.7988355119064;0.0;0.0;-24039.00508117867;JPMSE;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-961560.2032471469;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000299;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.0246 15/03/2054;-4952420.0;0.0688583122819491;6926.155164081487;;28.93848215232438;-1474.4125371634475;-854.511850621083;0.0;0.0;-13331.052876547878;JPMSE;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-42725.59253105415;RateDelta1bp × shock_bps
INFS10000299;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.0246 15/03/2054;-4952420.0;0.0688583122819491;6926.155164081487;;28.93848215232438;-1474.4125371634475;-854.511850621083;0.0;0.0;-13331.052876547878;JPMSE;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-533242.1150619151;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000327;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02501 20/03/2054;-9000000.0;0.1490404363413943;107550.83364172082;;28.88031930724719;-3800.9263402487495;-1849.5489484839477;0.0;0.0;-24226.433922997425;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-92477.44742419738;RateDelta1bp × shock_bps
INFS10000327;981017;Index Linked Swap;Not Classified;INF EUR PAY EU-HICP 0.02501 20/03/2054;-9000000.0;0.1490404363413943;107550.83364172082;;28.88031930724719;-3800.9263402487495;-1849.5489484839477;0.0;0.0;-24226.433922997425;CEP;;Other;Inflation Swap;absolute;bps;0;40;0.004;;-969057.356919897;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000298;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.0235 15/03/2044;10705420.0;-0.0893822847721956;6426.317311886756;;18.982178001853267;492.5995261857834;726.1875266083376;0.0;0.0;18554.139459359;JPMSE;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;36309.37633041688;RateDelta1bp × shock_bps
INFS10000298;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.0235 15/03/2044;10705420.0;-0.0893822847721956;6426.317311886756;;18.982178001853267;492.5995261857834;726.1875266083376;0.0;0.0;18554.139459359;JPMSE;;Other;Inflation Swap;absolute;bps;0;40;0.004;;742165.57837436;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000328;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02388 15/03/2044;20000000.0;-0.1976184364434155;-112970.29250528547;;19.002085550415085;1288.9014686594946;1605.553538252046;0.0;0.0;34663.07619758777;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;80277.6769126023;RateDelta1bp × shock_bps
INFS10000328;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02388 15/03/2044;20000000.0;-0.1976184364434155;-112970.29250528547;;19.002085550415085;1288.9014686594946;1605.553538252046;0.0;0.0;34663.07619758777;CEP;;Other;Inflation Swap;absolute;bps;0;40;0.004;;1386523.0479035107;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000354;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02414 15/05/2044;13570000.0;-0.1457211512546366;-121476.53736650042;;19.16326590736916;1051.1842399721716;1194.3435763090276;0.0;0.0;23638.35499649236;GIPB;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;59717.178815451385;RateDelta1bp × shock_bps
INFS10000354;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02414 15/05/2044;13570000.0;-0.1457211512546366;-121476.53736650042;;19.16326590736916;1051.1842399721716;1194.3435763090276;0.0;0.0;23638.35499649236;GIPB;;Other;Inflation Swap;absolute;bps;0;40;0.004;;945534.1998596943;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000352;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02417 15/05/2044;4370000.0;-0.0478930822751939;-43058.58520903753;;19.145801206631525;352.5962104641436;392.5359817193847;0.0;0.0;7612.351609039911;CA;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;19626.799085969236;RateDelta1bp × shock_bps
INFS10000352;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02417 15/05/2044;4370000.0;-0.0478930822751939;-43058.58520903753;;19.145801206631525;352.5962104641436;392.5359817193847;0.0;0.0;7612.351609039911;CA;;Other;Inflation Swap;absolute;bps;0;40;0.004;;304494.0643615964;InflationDelta1bp × shock_bps (Other/Inflation Swap)
INFS10000351;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02422 15/05/2044;9660000.0;-0.1079900035858173;-103831.81477757113;;19.157260490557977;810.967567522057;885.0957186231145;0.0;0.0;16827.30355682507;GIPB;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;44254.785931155726;RateDelta1bp × shock_bps
INFS10000351;981017;Index Linked Swap;Not Classified;INF EUR REC EU-HICP 0.02422 15/05/2044;9660000.0;-0.1079900035858173;-103831.81477757113;;19.157260490557977;810.967567522057;885.0957186231145;0.0;0.0;16827.30355682507;GIPB;;Other;Inflation Swap;absolute;bps;0;40;0.004;;673092.1422730028;InflationDelta1bp × shock_bps (Other/Inflation Swap)
IRSB100007718;981017;Swap;Not Classified;IRS PAY EUR 2.1989%/REC EURIBOR6M 07/03/2073;-1420000.0;-0.3088355910494792;-1224656.9925840702;30.37404638402688;25.753619122301906;-155799.7471694394;3921.6141473085568;0.0;0.0;0.0;JPMSE;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;196080.70736542784;RateDelta1bp × shock_bps
IRSB100002012;981017;Swap;Not Classified;IRS PAY USD 1.4435%/REC USDLIBO3M 24/06/2031;-786891.3164228846;-0.1617441643088307;-687410.7521639974;6.0480449007141805;5.907295063670224;-2524.372783836865;411.399817610538;0.0;-6927.264314920021;0.0;BNPP;;Interest rates;RoW rates;absolute;bps;0;25;0.0025;Parallell shift;10284.99544026345;RateDelta1bp × shock_bps
IRSB100002012;981017;Swap;Not Classified;IRS PAY USD 1.4435%/REC USDLIBO3M 24/06/2031;-786891.3164228846;-0.1617441643088307;-687410.7521639974;6.0480449007141805;5.907295063670224;-2524.372783836865;411.399817610538;0.0;-6927.264314920021;0.0;BNPP;;FX;EURUSD;relative;%;0;-5;-0.05;;346.36321574600106;FXDelta × shock_dec
IRSB100008428;981017;Swap;Not Classified;IRS REC EUR OIS/3.3632% 24/06/2025;-4100000.0;-0.9837630574013962;-4210859.315040643;0.2383036342088873;0.2323054535993995;-22.849698207848853;98.11822410336816;0.0;0.0;0.0;NATIXIS;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;4905.911205168408;RateDelta1bp × shock_bps
IRSB100008421;981017;Swap;Not Classified;IRS REC EUR OIS/3.3707% 24/06/2025;-5000000.0;-1.2008841640163883;-5140215.654868051;0.2383036340219573;0.23217939259767545;-27.89213096988599;119.7733748469498;0.0;0.0;0.0;BNPP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;5988.6687423474905;RateDelta1bp × shock_bps
IRSB100008429;981017;Swap;Not Classified;IRS REC EUR OIS/3.4307% 23/04/2025;-6000000.0;-1.4378389623016508;-6157082.383710927;0.0645708947917261;0.06295256218464798;-2.445376560876876;38.80416511073524;0.0;0.0;0.0;CEP;;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;1940.208255536762;RateDelta1bp × shock_bps
